grand_prix,session_type,driver_name,timestamp,message_text
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:22:51.010000Z,"Copy, mate. Not sure we can help you much at the moment. Just keep doing what you're doing with gears. It's all fine."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:23:23.992000Z,"Could be closer, but that's for the exit."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:23:26.658000Z,Which is where we think is okay.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:24:10.370000Z,"Yeah, thank you for letting me race first."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:24:24.237000Z,That's how much of a car you've got.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:24:26.861000Z,"I'm telling you, it's not easy."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:24:30.488000Z,"OK, mate, I'm not really hearing you at all. Radio is really poor."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:24:40.216000Z,If someone can be looking at the opening straight.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:24:42.264000Z,"Yeah, we are looking, mate, we are looking."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:24:53.144000Z,"Switch, switch, switch, switch."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:24:56.130000Z,"Copy, mate."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:25:15.288000Z,"My tyres are clean here, just front pressures are coming up, that's all."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:25:25.528000Z,Radar is still clear.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:25:55.842000Z,"All right, mate, so going through turn 67, just keep the plateau on throttle nice and consistent. Don't come on and off. That'll help the surge."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:26:10.584000Z,Is that a year or a short shift?
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:26:19.394000Z,"Short shift will help as well, but it's the throttle."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:26:35.864000Z,"We've got a yellow flag down, turn 10."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:26:59.394000Z,"Okay, mate, so safety car window only open. Safety car window only open."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:27:15.928000Z,"OK mate, so no short shift and just work on the plateau out at 6-7."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:27:51.256000Z,"Oh mate, clear track. Let's keep our head down. Everything's looking good outside, OK?"
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:28:02.200000Z,"All right, good work there. No surge. Yellow flag is cleared here at turn 10."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:31:09.655000Z,Fifty flaps remaining. Five-zero remaining.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:31:11.084000Z,5-0 remaining.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:31:56.481000Z,"Boys, always talk a lot."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:32:00.663000Z,B-Bal offset plus one hundred.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:32:09.217000Z,"Yeah, both McLarens have stopped again."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:32:13.249000Z,"The 14 and 17 currently, a lap down."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:32:27.180000Z,That was a bit of a flick for a first one.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:33:00.012000Z,"Yes, mate, very much so. We can beat them both."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:33:12.215000Z,"Good job, mate. Currently running P7 here."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:34:18.391000Z,"OK, mate. 50 metre lift into turn 10, please. 50 metre."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:34:21.143000Z,50 metre left turn 10.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:34:45.953000Z,"All right, mate, let's just keep everything nice and smooth here."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:34:48.705000Z,He's in a really good position.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:34:58.924000Z,"Probably seeing there's quite a bit of debris on the outside of turn 10, just for reference."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:35:03.681000Z,"Nice, what the fuck, what the fuck? Copy."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:35:14.241000Z,Getting to see a little bit of graining on the soft run as well.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:35:23.265000Z,That's the beauty of power.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:35:34.209000Z,"Yes, mate, the soft runner is just opening up now."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:36:01.345000Z,"Our lap times to Lawson behind just a couple of tenths of a lap quicker, so we're just pulling away pretty slowly. Keep our head down."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:36:51.884000Z,"Okay, so no short shift turn seven exit. No short shift."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:38:51.948000Z,You have 45 laps remaining.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:40:07.959000Z,"Mate, this is definitely plan A and we could be extending here quite a way."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:41:07.266000Z,"Fuck, he's still there."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:41:09.378000Z,"I don't know, maybe it should be a flag."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:41:10.594000Z,Plan B should be... Flags should be getting out of the way.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:41:24.568000Z,"Right, mate, let's just focus here, mate. Lawson nine and a half seconds back on track."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:41:54.712000Z,B-Bal offset plus one hundred.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:43:43.448000Z,"Go phase update when you can, please."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:43:44.856000Z,"When you can, please. Please update when you can."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:44:33.346000Z,"MLS, reintroduce the 100m lift to turn 10, please."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:44:36.632000Z,"Turn 10, please. 100 metres, turn 10."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:45:18.552000Z,50 laps remaining. 40 laps remaining.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:46:34.157000Z,Race for us now to be concerned with is Sainz.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:46:38.680000Z,"Good inter-op windows, currently about eight seconds out of it."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:46:48.066000Z,So that's the thing we're monitoring as well.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:46:57.176000Z,I've got slices of grip.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:47:07.800000Z,"Not so much a threat, we just want to make sure we don't stop behind him because he can go to the end."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:47:21.432000Z,I'm going to throw my f***ing bike.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:47:33.826000Z,"Yes, mate, agree. Sainz is about eight seconds out of our pit window. That's the thing that we're monitoring for one of our thoughts."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:47:40.120000Z,That's the end of our thoughts for Verstappen. Let's just keep going.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:47:55.160000Z,I'm not fast enough.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:47:57.656000Z,Boom.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:47:59.426000Z,I think we're holding first here.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:48:04.952000Z,"OK, mate, there's the car stopped. Russell has stopped."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:48:10.690000Z,"I've got Russell stopped, entry of turn 8."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:48:16.450000Z,Just a reminder on safety cars.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:48:24.386000Z,"All right, mate, so just confirming."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:48:26.050000Z,Confirming. Confirming safety car windows are open.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:48:36.845000Z,"BSC, BSC."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:48:45.762000Z,"A-thumb, A-thumb."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:48:53.186000Z,Strat 1. Strat 1. So there's 37 laps left when we cross the line. We're going hard tyre here. We do no adjust as discussed.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:49:00.141000Z,I have understeer at turn 80 and oversteer at turn 90.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:49:04.984000Z,"Not sure, mate. OK, so no adjust."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:49:08.098000Z,"Oh, it's off."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:49:10.082000Z,"Okay, so box, box, hard tyre, no adjust."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:49:36.984000Z,"OK, mate. Lawson's pitted as well."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:49:39.842000Z,Should be clear to exit.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:49:58.680000Z,"Take one, Steve. Fuck, I can't!"
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:50:04.184000Z,"That's right. Keep going, keep going."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:50:08.557000Z,He's nuts!
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:50:17.026000Z,My tyres look okay here.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:50:42.797000Z,"Oh, they keep going. We're going to get pictures here at 10."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:50:58.776000Z,"All right, let's keep going, keep going."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:50:59.864000Z,Keep going. Keep going.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:51:04.856000Z,"Mate, let's just keep going. Keep going here."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:51:35.000000Z,That's a good move.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:51:39.522000Z,"All right, we don't see anything on the floor."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:51:41.528000Z,Everything on the floor. There's a little scuff on the end plate and the rear left wheel.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:51:44.856000Z,BSC ending Strat 7.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:52:31.362000Z,Who's to go to the playground? You.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:52:38.296000Z,Cross the line. Lawson is 11.5 seconds back from it. Head down. Everything looks good outside.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:52:52.568000Z,"That's all right, mate. Lift in turn 5 for some management here, please, on the first few laps."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:53:05.773000Z,"Right, let's forget it, mate. Let's focus on the rest of the lap here."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:53:25.656000Z,"HPP9, position 11 when you can. HPP9, position 11."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:53:59.725000Z,"Let's just keep it clean to the end of the race here, 34 laps to go at the end of this lap."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:54:45.186000Z,"OK, mate. So, rears have taken a while to heat up. They will come up to temperature."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:54:55.490000Z,"Right, so Lawson 11 seconds back. Went to a new stop for reference. Gap is 11 seconds."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:55:12.877000Z,"There's a couple of backmarkers and then, yeah, on a hard tyre as well, and then Norris on an 18 lap medium."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:55:18.189000Z,"Medium. We're in a really strong position, aren't we?"
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:55:28.109000Z,He's still a match to Kimi Alkovar.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:55:30.328000Z,"Negative. Everything looks all right, mate. We keep it looking."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:55:49.741000Z,I bet this is just tyres coming up to temp.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:56:01.666000Z,"Just as a reference, Lawson was three tenths slower that lap, mate. Tyres are just coming up nicely here. Take a few laps."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:56:28.290000Z,"If you do need a bit of rotation in turn 10, you could consider the front."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:56:32.002000Z,To the front right.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:57:51.384000Z,"No concern about it, so let's keep going."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:57:52.728000Z,"OK, just maintaining that gap to Lawson here."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:59:08.610000Z,Norris could be a threat towards the end. He's currently P8.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:59:10.616000Z,"Again, he's currently P8 behind Lawson."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:59:20.045000Z,Tyres look good from us coming. Everything's coming up to temperature nicely.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:59:53.005000Z,"Can we reintroduce 50 metres, lift to turn 10, please, mate."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:00:35.266000Z,"Franco, if there was another safety car, we had a free stop, would you take the medium tyre?"
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:00:48.664000Z,Got to be able to swerve to go through here.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:00:50.498000Z,"Copy, mate."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:02:06.808000Z,"OK, mate. Norris just retired at turn 10."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:02:15.640000Z,We play here.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:02:27.224000Z,A-Fermi is pulled off at turn 10.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:02:37.720000Z,BW?
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:02:40.472000Z,Negative.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:03:08.760000Z,I'm at 27 laps remaining.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:03:12.344000Z,We're opening the gap behind.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:03:24.568000Z,It's yesterday.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:03:31.202000Z,"Yeah, he's quite far back, mate."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:03:43.960000Z,"Yes, we're currently P11."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:03:54.584000Z,"He's 44 seconds behind us, mate."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:06:28.568000Z,My tyres are looking really conservative here.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:06:49.005000Z,Gap to Lawson behind. Let's just keep it nice and calm to the end. 24 to go at the end of this one.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:09:03.576000Z,"BSC, BSC."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:09:05.026000Z,"PSC, strat 1."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:09:08.973000Z,"Oh, babe."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:09:11.234000Z,"So pit entry is closed. Pit entry is closed, so we must stay on track."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:09:25.421000Z,"So there's debris at the entry, there's a marshal retrieving that at the moment."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:09:29.858000Z,"This could go back, I think they've got the debris."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:09:40.888000Z,It's possibly still there.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:09:44.088000Z,"So, VSC ending, VSC ending."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:10:01.560000Z,"All right, 22 laps remaining."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:10:54.850000Z,We've got Antonelli in the first car up.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:11:05.197000Z,We expect two to three of the leaders to come through only.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:12:24.216000Z,20 laps remaining. 20.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:12:46.274000Z,Nico Sainz in the quarter-final.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:12:47.512000Z,"Sir, city contact, over."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:12:56.536000Z,"See you, Sir Something."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:12:57.538000Z,"Negative. Everything's fine, mate."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:16:13.250000Z,A little bit more debris on the exit.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:16:14.210000Z,"On the exit at turn 10, let's just keep it clean there."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:17:15.352000Z,We're expecting blue flags for Antonelli in around four.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:17:17.464000Z,Four laps time.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:17:40.952000Z,"BSC, BSC."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:17:44.109000Z,"For fuck's sake, stop it."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:17:46.733000Z,"Strat 1, please. Strat 1."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:17:47.864000Z,Strat 1. Staying out.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T21:17:54.136000Z,I'm not sure what this is for. There's currently 16 laps remaining.
